0,1,2
"""{'title': 'Corsair SP120 PWM Low Noise High Pressure Fan 4 pin, Dual Pack (CO-9050012-WW)', 'subcategory': 'Computer Cooling', 'brand': 'Corsair', 'sku': 'CO-9050012-WW', 'type': 'Computer Fan', 'category': 'Computers_and_Accessories'}""

","""{'title': 'Corsair Air Series SP120 PWM Quiet Edition High Static Pressure Fan Twin Pack', 'category': 'Computer Hardware', 'subcategory': 'Cooling Fans', 'brand': 'Corsair', 'sku': 'CO-9050012-WW', 'type': 'Quiet Edition, High Static Pressure, Twin Pack'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['533993b22']  '533993-B22 HP Xeon E7400 2.8GHz DL120 G5' - G5 Wholesale 533993-B22 Price 533993-B22', 'Description:Intel Xeon E7400 DL120 G5(2.80GHz/2-core/3MB/65W) Full Processor Option Kit', 'Part Number(s) Manufacturer Part# 533993-B22'\"", 'subcategory': 'Intel Xeon Dual-Core Processors', 'sku': '533993-B22', 'type': 'Processor'}""

","""{'title': 'Intel Xeon X3210 DL120 G5 (2.13GHz/2-core/8MB/95W)', 'category': 'Processors', 'subcategory': 'Intel Xeon Processors', 'brand': 'Intel', 'sku': '455035-B22', 'type': 'Processor Kit'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""[['dg0300bahzq5pack', 'dg0300bahzq'], 'DG0300BAHZQ HP 300-GB 3G 10K 2.5 DP SAS', 'New DG0300BAHZQ SAS 5 Pack Wholesale Price DG0300BAHZQ-5Pack']\"", 'subcategory': 'SAS Drives', 'sku': 'DG0300BAHZQ-5Pack', 'type': 'Hard Drive'}""

","""{'title': 'DG0300FARVV HP 300-GB 6G 10K 2.5 DP SAS HDD', 'category': 'Hard Drives', 'subcategory': 'SAS Drives', 'brand': 'HP', 'sku': 'DG0300FARVV', 'type': 'Hard Disk Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'495605b21\\', \\'495605b21\\']  \""495605-B21 HP 64-GB (8x8GB) PC2-5300 SDRAM Kit\"",', 'subcategory': 'Server Memory Kits', 'sku': '495605-B21', 'type': 'Memory Kit'}""

","""{'title': 'HP 1GB (2x512MB) PC2-5300 SDRAM Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'HP', 'sku': '408850-B21', 'type': 'RAM'}""

",0
"""{'category': 'Computers_and_Accessories', 'title': 'Startech.com ST1000BT32 Ethernet Adapter', 'subcategory': 'Network_Adapters', 'brand': 'Startech.com', 'sku': 'ST1000BT32', 'type': 'Networking'}""

","""{'title': 'StarTech.com 1-Port PCI Gigabit Ethernet Network Adaptor Card', 'category': 'Computer Hardware', 'subcategory': 'Network Adapters', 'brand': 'StarTech.com', 'sku': 'SGC-1000-T2', 'type': 'PCI-based Gigabit Ethernet Network Adaptor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'756601b21\\', \\'756601b21\\']  \""HPE Light Endurance Enterprise - solid state drive 960 GB SATA 6G\""', 'subcategory': 'Enterprise SSD', 'sku': '756601-B21', 'type': 'SSD'}""

","""{'title': 'HP 960GB 2.5-inch SATA LE 6G SC Solid State Enterprise Light Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'HP', 'sku': '756601-B21', 'type': 'Enterprise Light (EL)'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Desktop_Switches', 'brand': 'TP-Link', 'title': 'TP-Link 5-Port Gigabit Ethernet Desktop Switch (TL-SG1005D)', 'type': 'Desktop_Switch'}""

","""{'title': 'TP-Link 24-Port Gigabit Desktop/Rackmount Switch (TL-SG1024D)', 'category': 'Networking Equipment', 'subcategory': 'Switches', 'brand': 'TP-Link', 'sku': 'TL-SG1024D', 'type': '24-Port Gigabit Switch'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': 'HP 72GB 15K 3.5 DP SAS HotPlug Hard Drive', 'subcategory': 'HotPlug Drives', 'sku': 'hp41719000210pack', 'type': 'Hard Drive', 'category': 'Computers_and_Accessories'}""

","""{'title': '417190-002 HP 72GB 15K 3.5 inch SAS HDD', 'category': 'Hard Drives', 'subcategory': 'SAS Drives', 'brand': 'HP', 'sku': '417190-002', 'type': 'Hard Disk Drive'}""

",1
"""{'brand': '\""Seagate\""', 'category': 'Computers_and_Accessories', 'title': \""['st31000340as5pack', 'st31000340as']\"", 'subcategory': 'Desktop_Hard_Drives', 'sku': 'ST31000340AS-5Pack', 'type': 'Hard_Drive'}""

","""{'title': 'ST31000640NS Seagate 1-TB 7.2K 3.5 SATA', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'Seagate', 'sku': 'ST31000640NS', 'type': 'Hard Drive'}""

",0
"""{'category': 'Computers_and_Accessories', 'title': '[\\'gvn1060ixoc6gd\\']  \""Gigabyte GeForce GTX 1060 ITX Edition 6144MB GDDR5 PCI-Express Graphics Card (GV-N1060IXOC-6GD)\""@en', 'subcategory': 'Graphics Cards', 'brand': 'Gigabyte', 'sku': 'GV-N1060IXOC-6GD', 'type': 'Graphics Card'}""

","""{'title': 'Gigabyte GeForce GTX 1060 Mini ITX OC 6GB GDDR5 VR Ready Graphics Card', 'category': 'Graphics Cards', 'subcategory': 'NVIDIA GeForce GTX 1060', 'brand': 'Gigabyte', 'sku': 'LN74737 - GV-N1060IXOC-6GD', 'type': 'Graphics Card'}""

",1
"""{'brand': '\""Seagate\""', 'category': 'Computers_and_Accessories', 'title': '[\\'st2000nm001110pack\\', \\'st2000nm0011\\']  \""ST2000NM0011 HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC\"", \""Null\"" Price ST2000NM0011-10Pack\"" New ST2000NM0011 SC 10 Pack Wholesale ', 'subcategory': 'Internal Hard Drives', 'sku': 'ST2000NM0011-10Pack', 'type': 'Hard Drive'}""

","""{'title': 'ST2000DM001 Seagate 2TB Hard Drive', 'category': 'Storage Devices', 'subcategory': 'Hard Drives', 'brand': 'Seagate', 'sku': 'ST2000DM001', 'type': '2TB 7200RPM SATA 6.0 Gbps 3.5 Inch 64MB Cache Barracuda'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['601248b21']  '601248-B21 HP E5507 2.26GHz ML350 G6' 'New 601248-B21 G6 Wholesale Price 601248-B21'\"", 'subcategory': 'Xeon Processors', 'sku': '601248-B21', 'type': 'Processor'}""

","""{'title': 'Intel Xeon E5507 ML350 G6', 'category': 'Processors', 'subcategory': 'Intel Xeon E5 Series', 'brand': 'Intel', 'sku': '601248-B21', 'type': 'Processor Kit'}""

",1
"""{'title': 'Corsair 64GB Vengeance LPX DDR4 2666MHz RAM/Memory Kit 4x16GB', 'subcategory': 'RAM', 'brand': 'Corsair', 'sku': 'CMK64GX4M4A2666C16', 'type': 'RAM Kit'}""

","""{'title': 'Corsair Vengeance LPX CMK16GX4M4C3200C16', 'category': 'Memory', 'subcategory': 'DRAM', 'brand': 'Corsair', 'sku': 'CMK16GX4M4C3200C16', 'type': 'RAM'}""

",0
"""{'brand': '\""AMD\""', 'category': 'Computers_and_Accessories', 'subcategory': 'Processors', 'title': '[\\'ad640kokhlbox\\']  \""AMD A6-6400K 3.90GHz (Socket FM2) APU Richland Dual Core Processor (AD640KOKHLBOX)\""@en  \u25b7 AMD Pro\u2026 | OcUK\u25b7  Integrated HD 8470D Graphics, Dual-Core Technology, 3.90GHz Clock Speed, 800MHz GPU Clock Speed, 1MB L2 Cache, 192 Radeon Cores, DDR3-2400 Support, 65W TDP, 3 Year Warranty.', 'sku': 'AD640KOKHLBOX', 'type': 'Processor'}""

","""{'title': 'AMD A6 7400K Black Edition', 'category': 'Processors', 'subcategory': 'APU (Accelerated Processing Unit)', 'brand': 'AMD', 'sku': 'AD740KYBJABOX', 'type': 'CPU (Central Processing Unit)'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'dg0300farvv5pack\\', \\'dg0300farvv\\']  \""DG0300FARVV HP 300-GB 6G 10K 2.5 DP SAS\"",\\n                        \""Null\"",\\n                        \""New DG0300FARVV SAS 10 Pack Wholesale Price DG0300FARVV-10Pack\""', 'subcategory': 'SAS 10K Hard Drives', 'sku': 'DG0300FARVV-5Pack', 'type': 'Hard Disk Drive'}""

","""{'title': 'DG0300BAHZQ 5 x 300GB 2.5-inch Serial Attached SCSI (SAS) SFF 3G Dual Port Hot-Plug 10K Hard Drive', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': 'DG0300BAHZQ', 'type': 'SAS'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'533995b22\\', \\'533995b22\\']  \""533995-B22 HP Xeon X3220 2.4GHz DL120 G5\"", \""Null\""', 'subcategory': 'Intel Xeon Quad-Core Processors', 'sku': '533995-B22', 'type': 'Processor'}""

","""{'title': 'Intel Xeon E7400 DL120 G5 (2.80GHz/2-core/3MB/65W)', 'category': 'Processors', 'subcategory': 'Intel Xeon E7000 series', 'brand': 'Intel', 'sku': '533993-B22', 'type': 'Processor Kit'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'\""DG0300BAHZQ HP 300-GB 3G 10K 2.5 DP SAS\"",\\', \\'\""Null\""\\', \\'\""New DG0300BAHZQ SAS 5 Pack Wholesale Price DG0300BAHZQ-5Pack\""\\']', 'subcategory': '10K', 'sku': '[hpdg0300bahzq, dg0300bahzq]', 'type': 'Hard_Drive'}""

","""{'title': '300GB 2.5-inch Serial Attached SCSI (SAS) SFF 3G Dual Port Hot-Plug 10K Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'SAS Hard Drives', 'brand': 'HP', 'sku': '493083-001', 'type': 'Hard Disk Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '533995-B22 HP Xeon X3220 2.4GHz DL120 G5', 'subcategory': 'Intel Xeon Quad-Core Processors', 'sku': '533995-B22', 'type': 'Processor'}""

","""{'title': 'Intel Xeon X3220 Processor', 'category': 'Microprocessors', 'subcategory': 'Intel Xeon Processors', 'brand': 'Intel', 'sku': '533995-B22', 'type': 'Processor'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Memory_RAM', 'brand': 'Corsair', 'sku': 'CMK16GX4M4C3200C16', 'type': 'RAM', 'title': 'Corsair 16GB Vengeance LPX DDR4 3200MHz RAM/Memory Kit 4x 4GB'}""

","""{'title': 'Corsair Vengeance LPX 16GB (2x8GB) DDR4 RAM Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory (RAM)', 'brand': 'Corsair', 'sku': 'CMK16GX4M2A2666C16', 'type': 'DDR4 SODIMM'}""

",0
"""{'category': 'Externe harde schijven', 'title': 'Seagate Expansion 1TB Portable External Hard Drive USB 3.0 (STEA1000400)', 'subcategory': 'External_Hard_Drives', 'brand': 'Seagate', 'sku': 'STEA1000400', 'type': 'External Hard Drive'}""

","""{'title': 'Seagate Expansion 1TB 2.5\"" USB 3.0 External Hard Drive', 'category': 'Electronics', 'subcategory': 'Storage Devices', 'brand': 'Seagate', 'sku': 'STEA1000400', 'type': 'External Hard Drive'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Memory_Modules', 'title': 'Corsair Vengeance LP 4GB DDR3 SO-DIMM PC3-8500 (1066) Dual Channel Laptop Memory Module - CM3X4GSD1066', 'brand': 'Corsair', 'sku': 'CM3X4GSD1066', 'type': 'Memory'}""

","""{'title': 'Corsair Memory 4GB DDR3 SO-DIMM PC3-10666 (1333) Dual Channel', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'Corsair', 'sku': 'CMSO4GX3M1A1333C9', 'type': 'RAM'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\""\\'bl685cg7493083001\\', \\'493083001\\'\""]', 'subcategory': '10K SAS Hot-Swap Drives', 'sku': \""['DG0300BAHZQ HP 300-GB 3G 10K 2.5 DP SAS', 'Null']\"", 'type': 'Hard Drive'}""

","""{'title': 'HP 400GB 10K 3.5-inch Dual Port SAS HDD', 'category': 'Hard Drives', 'subcategory': 'SAS Drives', 'brand': 'HP', 'sku': '456896-001', 'type': 'Hard Disk Drive'}""

",0
"""{'title': 'AMD FX8350 Black Edition AM3+ 8 Core CPU', 'subcategory': 'Processors', 'brand': 'AMD', 'sku': 'FD8350FRHKBOX', 'type': 'CPU'}""

","""{'title': 'AMD FX-8320 3.5GHz 16MB Cache AM3+ Processor', 'category': 'Processors', 'subcategory': 'AMD FX Series', 'brand': 'AMD', 'sku': 'FD8320FRHKBOX', 'type': 'Microprocessor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': \""['349514b21']  HP 9.1GB Ultra2 7.2K Drive\"", 'category': 'Computers_and_Accessories', 'subcategory': 'Ultra2 7.2K Drives', 'sku': '349514-B21', 'type': 'Hard_Drive'}""

","""{'title': 'HP 9.1GB Ultra2 7.2K Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Ultra2 SCSI Drives', 'brand': 'HP', 'sku': '349514-B21', 'type': 'Hard Disk Drive'}""

",1
"""{'title': 'AMD Ryzen Threadripper Eight Core 1900X 4.00GHz (Socket TR4) Processor - Retail', 'subcategory': 'Processors_and_CPUs', 'brand': 'AMD', 'sku': 'YD190XA8AEWOF', 'type': 'Processor'}""

","""{'title': 'AMD FX-6300 Black Edition', 'category': 'Processors', 'subcategory': 'AMD FX Series', 'brand': 'AMD', 'sku': 'FX-6300', 'type': 'Processor'}""

",0
"""{'title': 'WD Black 1TB 7200rpm SATA 6Gb/s 64MB Cache HDD (WD1003FZEX)', 'category': 'Computers_and_Accessories', 'subcategory': 'Hard_Drives', 'brand': 'WD', 'sku': 'WD1003FZEX', 'type': 'Hard_Drive'}""

","""{'title': 'Western Digital WD1003FZEX 1TB 7200RPM SATA3 6GB/S Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'Western Digital', 'sku': 'WD1003FZEX', 'type': 'Hard Drive'}""

",1
"""{'category': 'Electronics', 'subcategory': 'Graphics Cards', 'title': 'Zotac NVIDIA GeForce GTX 1060 6GB AMP Edition Graphics Card', 'brand': 'Zotac', 'type': 'Graphics Card'}""

","""{'title': 'Zotac GeForce GTX 1060 AMP! Edition', 'category': 'Graphics Cards', 'subcategory': 'Nvidia GPUs', 'brand': 'Zotac', 'sku': 'GTX 1060 AMP! Edition', 'type': 'Graphics Card'}""

",0
"""{'category': 'Computers_and_Accessories', 'title': 'Dell XPS 13 Laptop', 'subcategory': 'Laptops', 'brand': 'Dell', 'sku': 'XPS13-9300-LAPTOP', 'type': 'Laptop'}""

","""{'title': 'Intel Core i7-7700 Boxed - Specificaties', 'category': 'Computer Hardware', 'subcategory': 'Processors', 'brand': 'Intel', 'sku': 'i7-7700', 'type': 'Processor'}""

",0
"""{'category': 'Computers_and_Accessories', 'title': 'Cooler Master Elite 130 Mini ITX Case', 'subcategory': 'Computer Cases', 'brand': 'Cooler Master', 'sku': 'RC-130-KKN1', 'type': 'Computer Case'}""

","""{'title': 'Cooler Master Elite 130 Mini ITX Case', 'category': 'Computer Cases', 'subcategory': 'Mini ITX Cases', 'brand': 'Cooler Master', 'sku': 'LN53496 - RC-130-KKN1', 'type': 'Mini ITX'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Memory_Modules', 'title': 'Corsair Memory Vengeance Jet Black 16GB DDR3 1600 MHz CAS 10 XMP Dual Channel Desktop Memory Module', 'brand': 'Corsair', 'sku': 'CMZ16GX3M2A1600C10', 'type': 'Memory_Module'}""

","""{'title': 'Corsair Vengeance 8GB 2 x 4GB DDR3-1600 PC3-12800 CL9 Dual Channel Desktop Memory Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'Corsair', 'sku': 'CMZ8GX3M2A1600C9', 'type': 'Memory Kit'}""

",0
"""{'title': 'RL2455HM BenQ Monitor', 'subcategory': 'Monitors', 'brand': 'BenQ', 'sku': \""['9H.LA9LB.DBE', '9H.LA9LB.QBE']\"", 'type': 'Monitor'}""

","""{'title': 'HP Pavilion 32 Zwart', 'category': 'Computers', 'subcategory': 'Desktops', 'brand': 'HP', 'sku': '', 'type': 'Desktop Computer'}""

",0
"""{'brand': '\""Seagate\""', 'category': 'Computers_and_Accessories', 'subcategory': 'Hard_Drives', 'title': \""['st500dm002'] Seagate Barracuda 500GB Internal Hard Drive\"", 'sku': 'ST500DM002-RK1006B1, ST500DM002-RK1006B2', 'type': 'Hard_Disk_Drive'}""

","""{'title': 'SEAGATE BARRACUDA ES.2 ST3750330NS 750GB 3.5\"" HDD HARD DRIVE', 'category': 'Computers and Networking', 'subcategory': 'Hard Drives', 'brand': 'SEAGATE', 'sku': 'ST3750330NS', 'type': 'HDD'}""

",0
"""{'title': 'Gigabyte GA-Z170-HD3P Intel Z170 (Socket 1151) DDR4 ATX Motherboard', 'subcategory': 'Intel Motherboards', 'brand': 'Gigabyte', 'sku': 'GA-Z170-HD3P', 'type': 'Motherboard'}""

","""{'title': 'Gigabyte GA-Z170-HD3P, Intel Z170, S 1151, DDR4, SATAe/SATA3 6Gb/s, PCIe 3.0, DVI/HDMI, ATX Motherboard', 'category': 'Computer Components', 'subcategory': 'Motherboards', 'brand': 'Gigabyte', 'sku': 'GA-Z170-HD3P', 'type': 'Motherboard'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'629135b21\\']  \""Null\"", \""629135-B21 HP Ethernet 1Gb 4-Port 331FLR Adapter\"" \""New 629135-B21 Adapter Wholesale Price 629135-B21\""  \""Description:HP Ethernet 1Gb 4-Port 331FLR AdapterPart Number(s) Manufacturer Part# 629135-B21\""', 'sku': '629135-B21', 'type': 'Ethernet Adapter'}""

","""{'title': 'HP REMAN ENET 1GB 4P 331FLR ADAPTER', 'category': 'Ethernet Adapters', 'subcategory': '', 'brand': 'HP', 'sku': '331FLR', 'type': 'Ethernet Adapter'}""

",1
"""{'title': 'HyperX FURY - DDR4 8 GB DIMM 288-pin', 'category': 'Computers_and_Accessories', 'subcategory': 'Memory_RAM', 'brand': 'HyperX', 'sku': '[hx424c15fb28]', 'type': 'RAM'}""

","""{'title': 'Kingston HyperX Fury', 'category': 'Memory', 'subcategory': 'RAM', 'brand': 'Kingston', 'sku': 'HX424C15FB2/8', 'type': 'DDR4'}""

",1
"""{'brand': '\""AMD\""@en', 'category': 'Computers_and_Accessories/Processors', 'subcategory': 'Desktop_Processors', 'title': 'AMD FX-4300 3.80GHz Quad-Core Processor (Socket AM3+) [fd4300wmhkbox]', 'sku': 'fd4300wmhkbox', 'type': 'Processor'}""

","""{'title': 'AMD FX-4300', 'category': 'Processors', 'subcategory': 'AMD FX Series', 'brand': 'AMD', 'sku': 'FX-4300', 'type': 'Microprocessor'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'390394001\\', \\'390394001\\']  \""390394-001 HP Proliant ML350 G4p PS\"", \""Null\"" \""New 390394-001 PS 2 Pack Wholesale Price 390394-001-2Pack\""', 'subcategory': 'Power Supplies', 'sku': '390394001', 'type': 'Proliant Power Supply'}""

","""{'title': 'Proliant DL580R G2 Xeon 2.8GHz 2M (2P)', 'category': 'Servers', 'subcategory': 'Rack Servers', 'brand': 'Hewlett-Packard', 'sku': '325134-001', 'type': 'Server Processor'}""

",0
"""{'title': '[\\'cas340wb3\\']  \""NZXT S340 Elite Black Gaming Case with HDMI VR Support\""@en Support LN73808 - CA-S340W-B3 | SCAN UK\""@en  \\n\\'NZXT S340 Elite Desktop Computer Chassis, Mid Tower, Side Window, HDMI, 2x USB 3.0, mITX/mATX/ATX, Black\\'@en', 'category': 'Computers_and_Accessories', 'subcategory': 'Computer_Cases', 'brand': 'NZXT', 'sku': '[CA-S340W-B3]', 'type': 'Computer_Case'}""

","""{'title': 'NZXT - S340 Elite (Black) ATX Mid Tower Case', 'category': 'Computer Cases', 'subcategory': 'Mid Tower Cases', 'brand': 'NZXT', 'sku': 'CA-S340W-B3', 'type': 'ATX'}""

",1
"""{'brand': '\""Intel\""', 'category': 'Computers_and_Accessories', 'subcategory': 'Processors', 'title': '[\\'bx80677i57600k\\']  \""7th Generation Intel\u00ae Core\u2122 i5 7600K 3.8GHz Socket LGA1151 (Kaby Lake) Processor - Retail \""@en Kaby Lake | BX80677I57600K Novatech \""@en Quad Core Technology, 3.80GHz clock speed, 6MB L3 Cache, Dual Channel DDR4/DDR3L Controller, 14nm, Integrated HD 630 Graphics, 3yr Warranty.\""@en', 'sku': 'BX80677I57600K', 'type': 'Processor'}""

","""{'title': '7th Generation Intel Core i5 7500 Processor', 'category': 'Computer Hardware', 'subcategory': 'Microprocessors', 'brand': 'Intel', 'sku': 'BX80677I57500', 'type': 'Processor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['hd00931c35'] HD00931C35 HP 9.1GB Ultra SCSI-3 10K\"", 'subcategory': '10K Ultra SCSI-3 Drives', 'sku': 'HD00931C35', 'type': 'Hard Disk Drive'}""

","""{'title': 'HD00931C35 9.1GB Ultra SCSI-3 10K Drive', 'category': 'Storage Devices', 'subcategory': 'Hard Disk Drives', 'brand': 'HP', 'sku': 'HD00931C35', 'type': 'Ultra SCSI-3 10K'}""

",1
"""{'brand': 'HP', 'category': 'Computers_and_Accessories > Memory', 'subcategory': 'DDR3 SDRAM', 'title': \""['672631b21'] HPE SmartMemory 16GB DDR3 DIMM 240-pin SDRAM for Select ProLiant Gen8 Models\"", 'sku': '672631-B21', 'type': 'RAM'}""

","""{'title': 'HP 16GB DDR3 SDRAM Memory Module', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'HP', 'sku': '672631-b21', 'type': 'RAM DDR3'}""

",1
"""{'brand': 'AMD', 'category': 'Computers and Accessories', 'subcategory': 'Desktop_Processors', 'title': '[\\'yd150xbbaebox\\']  \""AMD Ryzen 5 Quad Core 1500X 3.70GHz (Socket AM4) Processor - Retail\""@en', 'sku': '[yd150xbbaebox]', 'type': 'Processor'}""

","""{'title': 'AMD RYZEN 5 1400', 'category': 'Processors', 'subcategory': 'AMD Ryzen 5', 'brand': 'AMD', 'sku': 'YD1400BBAEBOX', 'type': 'Microprocessor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': \""['hp456896001']  HP 400-GB 10K 3.5 DP SAS 10 Pack\"", 'subcategory': '10K_Hard_Drives', 'sku': '456896-001-10Pack', 'type': 'Hard Drive', 'category': 'Computers_and_Accessories'}""

","""{'title': 'HP 400GB 10K 3.5-inch Dual Port SAS HDD', 'category': 'Hard Drives', 'subcategory': 'SAS Drives', 'brand': 'HP', 'sku': '456896-001', 'type': 'Hard Disk Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""[['st31000524ns10pack', 'st31000524ns']  'ST31000524NS EQL 1TB 7.2K 3.5 SATA PS4000E', 'Null' 'PS4000E 5 Pack Wholesale ST31000524NS Price ST31000524NS-5Pack']\"", 'subcategory': '7.2K SATA Hard Drives', 'sku': '[ST31000524NS-10Pack, ST31000524NS]', 'type': 'Hard Drive'}""

","""{'title': 'ST31000524NS Seagate 1-TB 7.2K 3.5 3G SATA HDD', 'category': 'Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'Seagate', 'sku': 'ST31000524NS', 'type': 'SATA HDD'}""

",1
"""{'title': 'AMD A6-6400K 3.90GHz (Socket FM2) APU Richland Dual Core Processor (AD640KOKHLBOX)', 'subcategory': 'Processors_and_CPUs', 'brand': 'AMD', 'sku': 'AD640KOKHLBOX', 'type': 'Processor'}""

","""{'title': 'AMD A6-5400K Black Edition', 'category': 'Processors', 'subcategory': 'APUs (Accelerated Processing Units)', 'brand': 'AMD', 'sku': 'AD540KOKHJBOX', 'type': 'Dual Core Processor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': 'HPE Smart Array P421/2GB with FBWC - storage controller (RAID) SATA 6Gb/s', 'subcategory': 'RAID Controllers', 'sku': '631674-B21', 'type': 'Storage Controller', 'category': 'Computers_and_Accessories'}""

","""{'title': 'HPE Smart Array P420 Controller', 'category': 'Storage Controllers', 'subcategory': 'RAID Controllers', 'brand': 'HPE', 'sku': '631671-B21', 'type': 'SAS RAID Controller'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'632429003\\', \\'632429003\\']  \""632429-003 HP G8 G9 400-GB 6G 2.5 SAS SLC SSD\"",', 'subcategory': 'SAS SSDs', 'sku': '632429-003-10Pack', 'type': 'IT_Hardware'}""

","""{'title': 'HPE 200GB 2.5-inch SAS SSD (653078-B21)', 'category': 'Storage Devices', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'HPE (Hewlett Packard Enterprise)', 'sku': '653078-B21', 'type': 'Enterprise Performance (EP)'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'667805b21\\', \\'667805b21\\']  \""667805-B21 HP Intel Xeon E5-2603 1.8GHz BL460c G8\"",', 'subcategory': 'Intel Xeon Quad-Core Processors', 'sku': '667805-B21', 'type': 'Processor'}""

","""{'title': 'HP Xeon E5-2609v2 DL360p G8 (2.5GHz/4-core/10MB/80W)', 'category': 'Processors', 'subcategory': 'Intel Xeon E5-2600 Series', 'brand': 'HP', 'sku': '712741-B21', 'type': 'Processor Kit'}""

",0
"""{'category': 'Computers_and_Accessories', 'title': \""['mzn5e250bw'] Samsung 850 EVO Series M.2 250GB SATA 6Gbps Solid State Drive (MZ-N5E250BW)\"", 'subcategory': 'Solid State Drives > Samsung 850 EVO Series', 'brand': 'Samsung', 'sku': 'MZ-N5E250BW', 'type': 'Solid_State_Drive'}""

","""{'title': 'Samsung 850 EVO Series M.2 1TB SATA 6Gbps Solid State Drive (MZ-N5E1T0BW)', 'category': 'Electronics', 'subcategory': 'Storage Devices', 'brand': 'Samsung', 'sku': 'MZ-N5E1T0BW', 'type': 'Solid State Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP Proliant BL20p G2 Server Xeon 2.8GHz/1MB 512MB', 'subcategory': 'BL20p', 'sku': '[359623b21]', 'type': 'Server'}""

","""{'title': 'Proliant BL20p G2', 'category': 'Servers', 'subcategory': 'Blade Servers', 'brand': 'Hewlett Packard (HP)', 'sku': '345020-B21', 'type': 'Server Blade'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Network_Adapters', 'title': \""['tlwn881nd'] TP-Link TL-WN881ND 11n Wireless PCIe Network Card\"", 'brand': 'TP-Link', 'sku': 'LN73407', 'type': 'Wireless_Network_Adapter'}""

","""{'title': 'TP-Link TL-WN881ND 300Mbps Wireless N PCI Express Adaptor', 'category': 'Computer Hardware', 'subcategory': 'Wireless Adaptors', 'brand': 'TP-Link', 'sku': '6935364050573', 'type': 'Wireless N PCI Express Adaptor'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP Proliant DL580 G5 4-Core Server [487364-001]', 'subcategory': 'DL580', 'sku': '487364-001', 'type': 'Server'}""

","""{'title': 'Proliant DL580R02 Xeon 2.8GHz', 'category': 'Servers', 'subcategory': 'Rack Servers', 'brand': 'Hewlett-Packard', 'sku': '325134-001', 'type': 'Server Processor'}""

",0
