,output,predict
1023,"{""Scent"": ""Pure Lavender""}","{""Scent"": ""Pure Lavender""}"
1024,"{""Net content"": ""4 Oz""}","{""Net content"": ""4 Oz""}"
1025,"{""Brand"": ""Alba Botanica""}","{""Brand"": ""Alba Botanica""}"
1026,"{""Specialty"": ""Sport""}","{""Specialty"": ""Fragrance Free""}"
1027,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
1028,"{""Protection level"": ""SPF 45""}","{""Protection level"": ""SPF 45""}"
1029,"{""Scent"": ""Fragrance Free""}","{""Scent"": ""Fragrance Free""}"
1030,"{""Net content"": ""4 Oz""}","{""Net content"": ""4 Oz""}"
1031,"{""Brand"": ""Coola""}","{""Brand"": ""Coola""}"
1032,"{""Specialty"": ""Lip Care for Daily Protection""}","{""Specialty"": ""Broad Spectrum""}"
1033,"{""Skin type"": ""Lip""}","{""Skin type"": ""Lip Care""}"
1034,"{""Item form"": ""Balm""}","{""Item form"": ""Lip Balm Lip Care""}"
1035,"{""Protection level"": ""SPF 30 Safe""}","{""Protection level"": ""Broad Spectrum SPF 30""}"
1036,"{""Net content"": ""0.15 Oz""}","{""Net content"": ""1 Count""}"
1037,"{""Scent"": ""Coral Reef""}","{""Scent"": ""Coral Reef""}"
1038,"{""Pack size"": ""1 Count""}","{""Pack size"": ""1 Count""}"
1039,"{""Brand"": ""Coppertone""}","{""Brand"": ""Coppertone""}"
1040,"{""Age"": ""KIDS""}","{""Age"": ""KIDS""}"
1041,"{""Specialty"": ""Sunscreen""}","{""Specialty"": ""Pack of 1""}"
1042,"{""Item form"": ""Stick""}","{""Item form"": ""Sunscreen Stick""}"
1043,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""SPF 50""}"
1044,"{""Net content"": ""0.5 Ounce ""}","{""Net content"": ""0.5 Ounce""}"
1045,"{""Pack size"": ""Pack of 1""}","{""Pack size"": ""Pack of 1""}"
1046,"{""Brand"": ""Banana Boat""}","{""Brand"": ""Banana Boat""}"
1047,"{""Scent"": ""Aloe Vera""}","{""Scent"": ""Aloe Vera""}"
1048,"{""Specialty"": ""Sun Burn Relief""}","{""Specialty"": ""Sun Burn Relief""}"
1049,"{""Item form"": ""After Sun Gel""}","{""Item form"": ""After Sun Gel""}"
1050,"{""Net content"": ""16 Ounce""}","{""Net content"": ""16 Ounce""}"
1051,"{""Pack size"": ""Pack of 3""}","{""Pack size"": ""Pack of 3""}"
1052,"{""Brand"": ""Hawaiian Tropic""}","{""Brand"": ""Hawaiian Tropic""}"
1053,"{""Specialty"": ""Ultra Light""}","{""Specialty"": ""High Performance Protection""}"
1054,"{""Item form"": ""Sunscreen Lotion""}","{""Item form"": ""Sunscreen Lotion""}"
1055,"{""Protection level"": ""SPF 15""}","{""Protection level"": ""High Performance Protection""}"
1056,"{""Net content"": ""8 Ounces""}","{""Net content"": ""8 Ounces""}"
1057,"{""Brand"": ""Bare Republic""}","{""Brand"": ""Bare Republic""}"
1058,"{""Specialty"": ""Sport""}","{""Specialty"": ""Mineral""}"
1059,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""SPF 50""}"
1060,"{""Item form"": ""Stick""}","{""Item form"": ""Stick""}"
1061,"{""Net content"": "".5 oz""}","{""Net content"": "".5 oz""}"
1062,"{""Brand"": ""NO-AD""}","{""Brand"": ""NO-AD Sport""}"
1063,"{""Specialty"": ""Sport""}","{""Specialty"": ""NO-AD""}"
1064,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
1065,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""SPF 50""}"
1066,"{""Net content"": ""16 oz""}","{""Net content"": ""16 oz""}"
1067,"{""Pack size"": ""Pack of 2""}","{""Pack size"": ""Pack of 2""}"
1068,"{""Brand"": ""Australian Gold Botanical""}","{""Brand"": ""Australian Gold""}"
1069,"{""Specialty"": ""Water Resistant""}","{""Specialty"": ""Broad Spectrum""}"
1070,"{""Item form"": ""Lotion""}","{""Item form"": ""Mineral Lotion""}"
1071,"{""Protection level"": ""Broad Spectrum""}","{""Protection level"": ""SPF 50""}"
1072,"{""Net content"": ""5 Ounce""}","{""Net content"": ""5 Ounce""}"
1073,"{""Brand"": ""Two Peas Organics""}","{""Brand"": ""Two Peas Organics""}"
1074,"{""Specialty"": ""Waterproof""}","{""Specialty"": ""All Natural""}"
1075,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
1076,"{""Age"": ""Baby, Kid & Family Friendly""}","{""Age"": ""Baby, Kid & Family Friendly""}"
1077,"{""Scent"": ""Unscented""}","{""Scent"": ""Unscented""}"
1078,"{""Protection level"": "" SPF 30""}","{""Protection level"": ""Waterproof & Unscented - SPF 30""}"
1079,"{""Net content"": ""3oz""}","{""Net content"": ""3oz""}"
1080,"{""Brand"": ""Coola""}","{""Brand"": ""Coola""}"
1081,"{""Specialty"": ""Reef Safe""}","{""Specialty"": ""Fragrance Free""}"
1082,"{""Protection level"": ""SPF 30""}","{""Protection level"": ""Broad Spectrum SPF 30""}"
1083,"{""Scent"": ""Unscented""}","{""Scent"": ""Fragrance Free""}"
1084,"{""Color"": ""Matte Tint""}","{""Color"": ""Matte Tint""}"
1085,"{""Net content"": ""1.7 Fl Oz""}","{""Net content"": ""1.7 Fl Oz""}"
1086,"{""Brand"": ""Banana Boat""}","{""Brand"": ""Banana Boat""}"
1087,"{""Item form"": ""Dry Oil Continuous Clear Spray""}","{""Item form"": ""Spray""}"
1088,"{""Specialty"": ""Deep Tanning""}","{""Specialty"": ""Continuous Clear Spray""}"
1089,"{""Protection level"": ""SPF 4""}","{""Protection level"": ""SPF 4""}"
1090,"{""Net content"": ""6 oz""}","{""Net content"": ""6 oz""}"
1091,"{""Brand"": ""Nivea""}","{""Brand"": ""Nivea Sun""}"
1092,"{""Specialty"": ""Moisture Moisturising""}","{""Specialty"": ""Moisturising""}"
1093,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
1094,"{""Protection level"": ""SPF 30""}","{""Protection level"": ""Moisturising Sun Lotion SPF 30""}"
1095,"{""Net content"": ""200 ml""}","{""Net content"": ""200 ml""}"
1096,"{""Brand"": ""Trader Joe's""}","{""Brand"": ""Trader Joe's""}"
1097,"{""Specialty"": ""Nourish""}","{""Specialty"": ""Broad Spectrum""}"
1098,"{""Item form"": ""Spray""}","{""Item form"": ""Spray""}"
1099,"{""Protection level"": ""SPF 50+ Broad Spectrum""}","{""Protection level"": ""Broad Spectrum""}"
1100,"{""Pack size"": ""2-Pack""}","{""Pack size"": ""2-Pack""}"
1101,"{""Brand"": ""Hawaiian Tropic""}","{""Brand"": ""Hawaiian Tropic""}"
1102,"{""Specialty"": ""Weightless""}","{""Specialty"": ""Weightless""}"
1103,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
1104,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""Broad-Spectrum Protection""}"
1105,"{""Net content"": ""6 Ounces""}","{""Net content"": ""6 Ounces""}"
1106,"{""Pack size"": ""Pack of 3""}","{""Pack size"": ""Pack of 3""}"
1107,"{""Brand"": ""Earth Mama""}","{""Brand"": ""Earth Mama""}"
1108,"{""Specialty"": ""Medium/Dark Tint""}","{""Specialty"": ""Mineral Sunscreen""}"
1109,"{""Item form"": ""Stick""}","{""Item form"": ""Stick""}"
1110,"{""Protection level"": ""SPF 40""}","{""Protection level"": ""SPF 40""}"
1111,"{""Brand"": ""Babo Botanicals""}","{""Brand"": ""Babo Botanicals""}"
1112,"{""Item form"": ""Clear Zinc Sunscreen Lotion""}","{""Item form"": ""Lotion""}"
1113,"{""Protection level"": ""SPF 30""}","{""Protection level"": ""100% Mineral Active""}"
1114,"{""Specialty"": ""Vegan""}","{""Specialty"": ""Non-Nano""}"
1115,"{""Scent"": ""Summer Scent""}","{""Scent"": ""Summer Scent""}"
1116,"{""Net content"": ""3 oz""}","{""Net content"": ""3 oz.""}"
1117,"{""Brand"": ""The Ordinary""}","{""Brand"": ""The Ordinary""}"
1118,"{""Specialty"": ""Antioxidants""}","{""Specialty"": ""Antioxidants""}"
1119,"{""Protection level"": ""UV Filters SPF 15""}","{""Protection level"": ""SPF 15""}"
1120,"{""Brand"": ""ZO Skin Health""}","{""Brand"": ""ZO Skin Health""}"
1121,"{""Specialty"": ""Oclipse Sunscreen Primer""}","{""Specialty"": ""Sunscreen Primer""}"
1122,"{""Protection level"": ""SPF 30""}","{""Protection level"": ""30""}"
1123,"{""Net content"": ""1oz/30ml""}","{""Net content"": ""1oz/30ml""}"
1124,"{""Brand"": ""Sun Bum""}","{""Brand"": ""Sun Bum""}"
1125,"{""Item form"": ""Continuous Spray Sunscreen""}","{""Item form"": ""Continuous Spray Sunscreen""}"
1126,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""SPF 50""}"
1127,"{""Pack size"": ""2 Pack""}","{""Pack size"": ""2 Pack""}"
1128,"{""Brand"": ""JM Solution""}","{""Brand"": ""JM Solution""}"
1129,"{""Scent"": ""Marine Luminous Pearl""}","{""Scent"": ""Marine""}"
1130,"{""Item form"": ""Sun Spray""}","{""Item form"": ""Sun Spray""}"
1131,"{""Protection level"": ""SPF50+PA++++""}","{""Protection level"": ""PA++++""}"
1132,"{""Net content"": ""180ml""}","{""Net content"": ""180ml""}"
1133,"{""Brand"": ""Shiseido""}","{""Brand"": ""Shiseido""}"
1134,"{""Item form"": ""UV Clear Stick Protector""}","{""Item form"": ""Protector""}"
1135,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""SPF 50""}"
1136,"{""Brand"": ""Brush On Block""}","{""Brand"": ""Brush On Block""}"
1137,"{""Specialty"": ""Protective""}","{""Specialty"": ""Protective Lip Oil""}"
1138,"{""Item form"": ""Lip Oil""}","{""Item form"": ""Protective Lip Oil""}"
1139,"{""Protection level"": ""SPF 32""}","{""Protection level"": ""Broad Spectrum SPF 32""}"
1140,"{""Color"": ""Nude Tint""}","{""Color"": ""Nude Tint""}"
1141,"{""Brand"": ""Alba Botanica""}","{""Brand"": ""Alba Botanica""}"
1142,"{""Scent"": ""Tropical Fruit""}","{""Scent"": ""Tropical Fruit""}"
1143,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
1144,"{""Protection level"": ""SPF 45""}","{""Protection level"": ""SPF 45""}"
1145,"{""Net content"": ""4 Oz""}","{""Net content"": ""4 Oz""}"
1146,"{""Brand"": ""Hawaiian Tropic""}","{""Brand"": ""Hawaiian Tropic""}"
1147,"{""Specialty"": ""Silk Hydration""}","{""Specialty"": ""Weightless""}"
1148,"{""Item form"": ""Weightless Clear Spray""}","{""Item form"": ""Clear Spray""}"
1149,"{""Protection level"": ""SPF 15""}","{""Protection level"": ""Broad-Spectrum Protection, SPF 15""}"
1150,"{""Net content"": ""6 Ounces""}","{""Net content"": ""6 Ounces""}"
1151,"{""Brand"": ""Heliocare""}","{""Brand"": ""Heliocare""}"
1152,"{""Item form"": ""Color Gelcream""}","{""Item form"": ""Gelcream""}"
1153,"{""Color"": ""Brown""}","{""Color"": ""Brown""}"
1154,"{""Protection level"": ""SPF 50 (High Protection)""}","{""Protection level"": ""High Protection""}"
1155,"{""Brand"": ""Blue Lizard""}","{""Brand"": ""Blue Lizard""}"
1156,"{""Age"": ""Baby""}","{""Age"": ""Baby""}"
1157,"{""Color"": ""Multicolor""}","{""Color"": ""Multicolor""}"
1158,"{""Scent"": ""Unscented""}","{""Scent"": ""Unscented""}"
1159,"{""Net content"": ""3 Fl.Oz""}","{""Net content"": ""3 Fl.Oz""}"
1160,"{""Brand"": ""DABO""}","{""Brand"": ""DABO""}"
1161,"{""Color"": ""White""}","{""Color"": ""White""}"
1162,"{""Item form"": ""Sunblock Cream""}","{""Item form"": ""Sunblock Cream""}"
1163,"{""Protection level"": ""SPF50 PA+++""}","{""Protection level"": ""SPF50 PA+++""}"
1164,"{""Net content"": ""70ml""}","{""Net content"": ""70ml""}"
1165,"{""Brand"": ""Banana Boat""}","{""Brand"": ""Banana Boat""}"
1166,"{""Specialty"": ""Sport""}","{""Specialty"": ""Travel Packets""}"
1167,"{""Protection level"": ""SPF 30 Protection""}","{""Protection level"": ""SPF 30 Protection""}"
1168,"{""Item form"": ""Travel Packets""}","{""Item form"": ""Travel Packets""}"
1169,"{""Pack size"": ""200 Packs""}","{""Pack size"": ""200 Packs""}"
1170,"{""Brand"": ""Colorescience""}","{""Brand"": ""Colorescience""}"
1171,"{""Item form"": ""Brush-On Sunscreen Mineral Powder""}","{""Item form"": ""Mineral Powder""}"
1172,"{""Skin type"": ""Sensitive Skin""}","{""Skin type"": ""Sensitive Skin""}"
1173,"{""Color"": ""Tan""}","{""Color"": ""Tan""}"
1174,"{""Net content"": ""0.21 Oz""}","{""Net content"": ""0.21 Oz""}"
1175,"{""Brand"": ""Coppertone""}","{""Brand"": ""Coppertone""}"
1176,"{""Age"": ""KIDS""}","{""Age"": ""KIDS""}"
1177,"{""Item form"": ""Continuous Spray""}","{""Item form"": ""Continuous Spray""}"
1178,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""SPF 50""}"
1179,"{""Net content"": ""5.5 Ounce""}","{""Net content"": ""5.5 Ounce""}"
1180,"{""Brand"": ""CICATRICURE""}","{""Brand"": ""CICATRICURE""}"
1181,"{""Specialty"": ""Aqua Defense""}","{""Specialty"": ""Aqua Defense""}"
1182,"{""Item form"": ""Day Cream""}","{""Item form"": ""Day Cream""}"
1183,"{""Protection level"": ""SPF 15""}","{""Protection level"": ""SPF 15""}"
1184,"{""Net content"": ""1.7 fluid ounce""}","{""Net content"": ""1.7 fluid ounce""}"
1185,"{""Brand"": ""Trader Joe's""}","{""Brand"": ""Trader Joe's""}"
1186,"{""Specialty"": ""Nourish""}","{""Specialty"": ""Broad Spectrum""}"
1187,"{""Item form"": ""Spray Sunscreen""}","{""Item form"": ""Spray""}"
1188,"{""Protection level"": ""SPF 50+ Broad Spectrum""}","{""Protection level"": ""Broad Spectrum""}"
1189,"{""Brand"": ""Hawaiian Tropic""}","{""Brand"": ""Hawaiian Tropic""}"
1190,"{""Item form"": ""Sheer Touch Lotion""}","{""Item form"": ""Lotion""}"
1191,"{""Specialty"": ""Moisturizing""}","{""Specialty"": ""Broad-Spectrum Protection""}"
1192,"{""Protection level"": ""SPF 15""}","{""Protection level"": ""Broad-Spectrum Protection""}"
1193,"{""Net content"": ""8 Ounces""}","{""Net content"": ""8 Ounces""}"
1194,"{""Brand"": ""Brush On Block""}","{""Brand"": ""Brush On Block""}"
1195,"{""Specialty"": ""Reef Friendly""}","{""Specialty"": ""Safe for Sensitive Skin""}"
1196,"{""Item form"": ""Refillable""}","{""Item form"": ""Powder""}"
1197,"{""Protection level"": ""UVA UVB Face Protection""}","{""Protection level"": ""Broad-Spectrum SPF 30""}"
1198,"{""Skin type"": ""Safe for Sensitive Skin""}","{""Skin type"": ""Sensitive Skin""}"
1199,"{""Color"": ""Touch of Tan""}","{""Color"": ""Touch of Tan""}"
1200,"{""Brand"": ""Burnout""}","{""Brand"": ""Burnout""}"
1201,"{""Specialty"": ""Ocean Tested""}","{""Specialty"": ""Ocean Tested""}"
1202,"{""Item form"": ""Physical""}","{""Item form"": ""3.4 OZ""}"
1203,"{""Protection level"": ""Spf30+""}","{""Protection level"": ""30+""}"
1204,"{""Net content"": ""3.4 OZ""}","{""Net content"": ""3.4 OZ""}"
1205,"{""Brand"": ""Raw Love""}","{""Brand"": ""Raw Love""}"
1206,"{""Specialty"": ""Mineral""}","{""Specialty"": ""Mineral""}"
1207,"{""Protection level"": ""SPF 35""}","{""Protection level"": ""Mineral SPF 35""}"
1208,"{""Net content"": ""2 Ounce""}","{""Net content"": ""2 Ounce""}"
1209,"{""Brand"": ""Glo Skin Beauty""}","{""Brand"": ""Glo Skin Beauty""}"
1210,"{""Protection level"": ""Solar Shade SPF 50""}","{""Protection level"": ""Solar Shade SPF 50""}"
1211,"{""Specialty"": ""Mineral""}","{""Specialty"": ""Natural Mineral""}"
1212,"{""Skin type"": ""Face""}","{""Skin type"": ""Sensitive Skin""}"
1213,"{""Brand"": ""Banana Boat""}","{""Brand"": ""Banana Boat""}"
1214,"{""Specialty"": ""Reef Friendly""}","{""Specialty"": ""Reef Friendly""}"
1215,"{""Item form"": ""Sunscreen Stick""}","{""Item form"": ""Stick""}"
1216,"{""Protection level"": ""Broad Spectrum SPF 50""}","{""Protection level"": ""Broad Spectrum SPF 50""}"
1217,"{""Net content"": ""1.5 Ounce""}","{""Net content"": ""1.5 Ounce""}"
1218,"{""Brand"": ""Banana Boat""}","{""Brand"": ""Banana Boat""}"
1219,"{""Specialty"": ""25% Fewer Ingredients""}","{""Specialty"": ""Mineral-Based""}"
1220,"{""Item form"": ""Stick""}","{""Item form"": ""Stick""}"
1221,"{""Age"": ""Baby""}","{""Age"": ""Baby""}"
1222,"{""Protection level"": ""SPF 50+""}","{""Protection level"": ""SPF 50+""}"
1223,"{""Net content"": ""0.5 Ounce""}","{""Net content"": ""0.5 Ounce""}"
1224,"{""Brand"": ""Maxwell House International""}","{""Brand"": ""Maxwell House International Coffee""}"
1225,"{""Flavor"": ""French Vanilla Iced Latte""}","{""Flavor"": ""French Vanilla""}"
1226,"{""Item form"": ""Singles""}","{""Item form"": ""Singles""}"
1227,"{""Net content"": ""2 Boxes""}","{""Net content"": ""3.42-Ounce""}"
1228,"{""Pack size"": ""Pack of 16""}","{""Pack size"": ""Pack of 16""}"
1229,"{""Brand"": ""Starbucks""}","{""Brand"": ""Starbucks""}"
1230,"{""Roast type"": ""Blonde Roast""}","{""Roast type"": ""Blonde Roast""}"
1231,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1232,"{""Flavor"": ""100% Arabica""}","{""Flavor"": ""Veranda Blend""}"
1233,"{""Pack size"": ""6 bags""}","{""Pack size"": ""6 bags""}"
1234,"{""Net content"": ""12 oz. each""}","{""Net content"": ""12 oz.""}"
1235,"{""Brand"": ""TWO RIVERS COFFEE""}","{""Brand"": ""TWO RIVERS COFFEE""}"
1236,"{""Flavor"": ""Chocolate Coffee""}","{""Flavor"": ""Chocolate Coffee""}"
1237,"{""Item form"": ""Single Serve Cups""}","{""Item form"": ""Cups""}"
1238,"{""Net content"": ""40 Count""}","{""Net content"": ""40 Count""}"
1239,"{""Pack size"": ""Pack of 40""}","{""Pack size"": ""40 Count (Pack of 40)""}"
1240,"{""Brand"": ""Seattle's Best Coffee""}","{""Brand"": ""Seattle's Best Coffee""}"
1241,"{""Flavor"": ""Portside Blend (Previously Signature Blend No. 3)""}","{""Flavor"": ""Portside Blend""}"
1242,"{""Roast type"": ""Medium Roast""}","{""Roast type"": ""Medium Roast""}"
1243,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1244,"{""Net content"": ""12 oz""}","{""Net content"": ""12 oz""}"
1245,"{""Brand"": ""Maxwell House International""}","{""Brand"": ""Maxwell House International""}"
1246,"{""Caffeine content"": ""Decaf""}","{""Caffeine content"": ""Decaf""}"
1247,"{""Flavor"": ""Suisse Mocha""}","{""Flavor"": ""Suisse Mocha""}"
1248,"{""Item form"": ""Instant Coffee""}","{""Item form"": ""Instant Coffee""}"
1249,"{""Net content"": ""4 oz Canisters""}","{""Net content"": ""4 oz""}"
1250,"{""Pack size"": ""Pack of 4""}","{""Pack size"": ""Pack of 4""}"
1251,"{""Brand"": ""Green Mountain Coffee Roasters""}","{""Brand"": ""Green Mountain Coffee Roasters""}"
1252,"{""Flavor"": ""Island Coconut""}","{""Flavor"": ""Island Coconut""}"
1253,"{""Item form"": ""Single-Serve Keurig K-Cup Pod""}","{""Item form"": ""Single-Serve Keurig K-Cup Pod""}"
1254,"{""Specialty"": ""Flavored""}","{""Specialty"": ""Light Roast Coffee""}"
1255,"{""Roast type"": ""Light Roast""}","{""Roast type"": ""Light Roast Coffee""}"
1256,"{""Net content"": ""72 Count""}","{""Net content"": ""72 Count""}"
1257,"{""Brand"": ""Dallmayr""}","{""Brand"": ""Dallmayr Coffee""}"
1258,"{""Item form"": ""Coffee Grnd""}","{""Item form"": ""Ground Coffee""}"
1259,"{""Flavor"": ""gold""}","{""Flavor"": ""Prodomo""}"
1260,"{""Net content"": ""8.8 Ounces""}","{""Net content"": ""8.8 Ounces""}"
1261,"{""Brand"": ""Green Mountain Coffee Roasters""}","{""Brand"": ""Green Mountain Coffee Roasters""}"
1262,"{""Flavor"": ""Breakfast Blend""}","{""Flavor"": ""Breakfast Blend""}"
1263,"{""Item form"": ""Single-Serve Keurig K-Cup Pods""}","{""Item form"": ""Single-Serve Keurig K-Cup Pods""}"
1264,"{""Roast type"": ""Light Roast""}","{""Roast type"": ""Light Roast Coffee""}"
1265,"{""Net content"": ""32 Count""}","{""Net content"": ""32 Count""}"
1266,"{""Brand"": ""AmazonFresh""}","{""Brand"": ""AmazonFresh""}"
1267,"{""Specialty"": ""Direct Trade""}","{""Specialty"": ""Direct Trade""}"
1268,"{""Country"": ""Rwanda""}","{""Country"": ""Rwanda""}"
1269,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1270,"{""Roast type"": ""Light Roast""}","{""Roast type"": ""Light Roast""}"
1271,"{""Net content"": ""12 Ounce""}","{""Net content"": ""12 Ounce""}"
1272,"{""Brand"": ""New England Coffee""}","{""Brand"": ""New England Coffee""}"
1273,"{""Flavor"": ""New England Donut Shop Blend""}","{""Flavor"": ""Donut Shop Blend""}"
1274,"{""Roast type"": ""Light Roast""}","{""Roast type"": ""Light Roast""}"
1275,"{""Item form"": ""K-Cup Pods""}","{""Item form"": ""K-Cup Pods""}"
1276,"{""Net content"": ""32 ct. Box""}","{""Net content"": ""32 ct. Box""}"
1277,"{""Flavor"": ""Sanka""}","{""Flavor"": ""Naturally Decaffeinated""}"
1278,"{""Item form"": ""Instant Coffee""}","{""Item form"": ""Instant Coffee""}"
1279,"{""Caffeine content"": ""Naturally Decaffeinated""}","{""Caffeine content"": ""Decaffeinated""}"
1280,"{""Brand"": ""Maxwell House""}","{""Brand"": ""Maxwell House""}"
1281,"{""Net content"": ""4 Ounce Jar""}","{""Net content"": ""4 Ounce Jar""}"
1282,"{""Pack size"": ""2 Pack""}","{""Pack size"": ""2 Pack""}"
1283,"{""Brand"": ""REVV""}","{""Brand"": ""REVV""}"
1284,"{""Flavor"": ""NO SURRENDER""}","{""Flavor"": ""NO SURRENDER""}"
1285,"{""Machine type"": ""Keurig""}","{""Machine type"": ""Keurig""}"
1286,"{""Item form"": ""K-Cup Pods""}","{""Item form"": ""K-Cup Pods""}"
1287,"{""Net content"": ""96 Count""}","{""Net content"": ""96 Count""}"
1288,"{""Brand"": ""VINACAFE""}","{""Brand"": ""VINACAFE""}"
1289,"{""Item form"": ""INSTANT COFFEE MIX""}","{""Item form"": ""Instant Coffee Mix""}"
1290,"{""Flavor"": ""3 IN 1""}","{""Flavor"": ""3 IN 1""}"
1291,"{""Brand"": ""Trader Joe's""}","{""Brand"": ""Trader Joe's""}"
1292,"{""Specialty"": ""Low Acid""}","{""Specialty"": ""Low Acid""}"
1293,"{""Roast type"": ""Dark Roast""}","{""Roast type"": ""Dark Roast""}"
1294,"{""Net content"": ""13 Oz.""}","{""Net content"": ""13 Oz.""}"
1295,"{""Item form"": ""Whole Bean""}","{""Item form"": ""Whole Bean""}"
1296,"{""Brand"": ""Frozen Bean Frappe Blend""}","{""Brand"": ""Frozen Bean""}"
1297,"{""Flavor"": ""Mocha Latte""}","{""Flavor"": ""Mocha Latte""}"
1298,"{""Pack size"": ""4-pack""}","{""Pack size"": ""4-pack""}"
1299,"{""Brand"": ""Allegro Coffee""}","{""Brand"": ""Allegro Coffee""}"
1300,"{""Specialty"": ""Organic""}","{""Specialty"": ""Organic""}"
1301,"{""Flavor"": ""Espresso Sierra""}","{""Flavor"": ""Espresso""}"
1302,"{""Item form"": ""Whole Bean Coffee""}","{""Item form"": ""Whole Bean Coffee""}"
1303,"{""Net content"": ""12 oz""}","{""Net content"": ""12 oz""}"
1304,"{""Brand"": ""Cameron's Coffee""}","{""Brand"": ""Cameron's Coffee""}"
1305,"{""Roast type"": ""Roasted""}","{""Roast type"": ""Roasted""}"
1306,"{""Item form"": ""Ground Coffee Bag""}","{""Item form"": ""Ground Coffee""}"
1307,"{""Specialty"": ""Flavored""}","{""Specialty"": ""Chocolate Caramel Brownie""}"
1308,"{""Flavor"": ""Chocolate Caramel Brownie""}","{""Flavor"": ""Chocolate Caramel Brownie""}"
1309,"{""Net content"": ""12 Ounce""}","{""Net content"": ""12 Ounce""}"
1310,"{""Pack size"": ""Pack of 3""}","{""Pack size"": ""Pack of 3""}"
1311,"{""Brand"": ""Door County Coffee""}","{""Brand"": ""Door County Coffee""}"
1312,"{""Flavor"": ""Cherry Cr\u00e8me""}","{""Flavor"": ""Cherry Crème""}"
1313,"{""Specialty"": ""Flavored""}","{""Specialty"": ""Flavored""}"
1314,"{""Roast type"": ""Medium Roast""}","{""Roast type"": ""Medium Roast""}"
1315,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1316,"{""Net content"": ""10 oz Bag""}","{""Net content"": ""10 oz Bag""}"
1317,"{""Brand"": ""Gloria Jean's Coffees""}","{""Brand"": ""Gloria Jean's Coffees""}"
1318,"{""Flavor"": ""Raspberry Chocolate Lava""}","{""Flavor"": ""Raspberry Chocolate Lava""}"
1319,"{""Item form"": ""Single-Serve Keurig K-Cup Pods""}","{""Item form"": ""Single-Serve Keurig K-Cup Pods""}"
1320,"{""Specialty"": ""Flavored""}","{""Specialty"": ""Flavored""}"
1321,"{""Roast type"": ""Medium Roast Coffee""}","{""Roast type"": ""Flavored Medium Roast Coffee""}"
1322,"{""Net content"": ""24 Count""}","{""Net content"": ""24 Count""}"
1323,"{""Brand"": ""Maxwell House""}","{""Brand"": ""Maxwell House""}"
1324,"{""Flavor"": ""Wake Up Roast""}","{""Flavor"": ""Wake Up Roast""}"
1325,"{""Roast type"": ""Medium Roast""}","{""Roast type"": ""Medium Roast""}"
1326,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1327,"{""Net content"": ""30.65 Oz. Canister""}","{""Net content"": ""30.65 Oz.""}"
1328,"{""Brand"": ""Folgers""}","{""Brand"": ""Folgers Coffee""}"
1329,"{""Roast type"": ""Classic(Medium) Roast""}","{""Roast type"": ""Classic(Medium) Roast""}"
1330,"{""Net content"": ""51 Ounce""}","{""Net content"": ""51 Ounce""}"
1331,"{""Brand"": ""McCafe""}","{""Brand"": ""McCafe""}"
1332,"{""Roast type"": ""Premium Roast""}","{""Roast type"": ""Premium Roast""}"
1333,"{""Item form"": ""Ground Coffee""}","{""Item form"": ""Ground Coffee""}"
1334,"{""Net content"": ""12 oz Bag""}","{""Net content"": ""12 oz Bag""}"
1335,"{""Brand"": ""Cafe Du Monde""}","{""Brand"": ""Cafe Du Monde""}"
1336,"{""Flavor"": ""Coffee Chicory""}","{""Flavor"": ""Coffee Chicory""}"
1337,"{""Net content"": ""15-Ounce""}","{""Net content"": ""15-Ounce""}"
1338,"{""Pack size"": ""Pack of 3""}","{""Pack size"": ""Pack of 3""}"
1339,"{""Brand"": ""Green Mountain Coffee""}","{""Brand"": ""Green Mountain Coffee""}"
1340,"{""Flavor"": ""Cinnamon Sugar Cookie""}","{""Flavor"": ""Cinnamon Sugar Cookie""}"
1341,"{""Item form"": ""K-Cups""}","{""Item form"": ""K-Cups""}"
1342,"{""Machine type"": ""Keurig Brewers""}","{""Machine type"": ""Keurig Brewers""}"
1343,"{""Net content"": ""18 Count""}","{""Net content"": ""18 Count""}"
1344,"{""Brand"": ""New England Coffee""}","{""Brand"": ""New England Coffee""}"
